X_hat, cp_s, h_hat, cr, T_design, CF,SHB_CF, CAPEX_total, Total_profit, Total_CO2
1.000000,3.000000,95.000000,1.000000,370.000000,0.424087,0.883514,16.087489,618980.324457,5927.380745
1.000000,3.000000,95.000000,1.000000,380.000000,0.424134,0.884865,16.087489,619341.713689,5928.045562
1.000000,3.000000,95.000000,1.000000,390.000000,0.423364,0.882772,16.087489,617502.188138,5916.919666
1.000000,3.000000,95.000000,1.000000,400.000000,0.421799,0.880061,16.087489,615118.980372,5895.286253
1.000000,3.000000,95.000000,1.000000,410.000000,0.419606,0.877378,16.087489,611811.963468,5864.399184
1.000000,3.000000,95.000000,1.000000,420.000000,0.416662,0.870900,16.087489,607382.127722,5823.486099
1.000000,3.000000,95.000000,1.000000,430.000000,0.413142,0.867542,16.087489,601739.831966,5774.289697
1.000000,3.000000,95.000000,1.000000,440.000000,0.408952,0.856117,16.087489,595257.330703,5715.480346
1.000000,3.000000,95.000000,1.000000,450.000000,0.404576,0.848202,16.087489,588236.138477,5654.317252
1.000000,3.000000,95.000000,1.000000,460.000000,0.399629,0.835474,16.087489,580489.737505,5585.176364
1.000000,3.000000,95.000000,1.000000,470.000000,0.394307,0.829737,16.087489,572408.382334,5511.022467
1.000000,3.000000,95.000000,1.000000,480.000000,0.388741,0.817095,16.087489,563907.677508,5433.238967
1.000000,3.000000,95.000000,1.000000,490.000000,0.382558,0.810312,16.087489,554794.337877,5346.812856
1.000000,3.000000,95.000000,1.000000,500.000000,0.376513,0.795120,16.087489,545188.991564,5262.075672
1.000000,3.000000,100.000000,1.000000,310.000000,0.252844,0.541305,16.137489,362351.852001,3533.553454
1.000000,3.000000,100.000000,1.000000,320.000000,0.298506,0.629033,16.137489,430235.257146,4171.777042
1.000000,3.000000,100.000000,1.000000,330.000000,0.337571,0.711035,16.137489,491045.006995,4718.189997
1.000000,3.000000,100.000000,1.000000,340.000000,0.372574,0.782696,16.137489,545335.281738,5207.384760
1.000000,3.000000,100.000000,1.000000,350.000000,0.403211,0.841629,16.137489,590013.066161,5635.636405
1.000000,3.000000,100.000000,1.000000,360.000000,0.421514,0.878406,16.137489,615529.008582,5891.297355
1.000000,3.000000,100.000000,1.000000,370.000000,0.425804,0.885303,16.137489,621352.675735,5951.424118
1.000000,3.000000,100.000000,1.000000,380.000000,0.425186,0.886530,16.137489,620668.843428,5942.781507
1.000000,3.000000,100.000000,1.000000,390.000000,0.424039,0.886396,16.137489,619022.961245,5926.715929
1.000000,3.000000,100.000000,1.000000,400.000000,0.422555,0.880537,16.137489,616403.709893,5905.617790
1.000000,3.000000,100.000000,1.000000,410.000000,0.420272,0.878282,16.137489,612757.639902,5873.706611
1.000000,3.000000,100.000000,1.000000,420.000000,0.417185,0.871195,16.137489,608113.944900,5830.799078
1.000000,3.000000,100.000000,1.000000,430.000000,0.413665,0.867066,16.137489,602050.767469,5781.602676
1.000000,3.000000,100.000000,1.000000,440.000000,0.408999,0.856887,16.137489,595457.531942,5716.145163
1.000000,3.000000,100.000000,1.000000,450.000000,0.404671,0.848297,16.137489,588381.503115,5655.646885
1.000000,3.000000,100.000000,1.000000,460.000000,0.399819,0.835674,16.137489,580522.270275,5587.835629
1.000000,3.000000,100.000000,1.000000,470.000000,0.394402,0.829756,16.137489,572387.557654,5512.352100
1.000000,3.000000,100.000000,1.000000,480.000000,0.388741,0.817133,16.137489,563913.386632,5433.238967
1.000000,3.000000,100.000000,1.000000,490.000000,0.382558,0.810569,16.137489,554797.417428,5346.812856
1.000000,3.000000,100.000000,1.000000,500.000000,0.376513,0.795120,16.137489,545188.991564,5262.075672
1.000000,3.000000,105.000000,1.000000,310.000000,0.255080,0.548602,16.187489,365593.043031,3564.799817
1.000000,3.000000,105.000000,1.000000,320.000000,0.302369,0.642104,16.187489,436849.118797,4226.115993
1.000000,3.000000,105.000000,1.000000,330.000000,0.343755,0.721033,16.187489,501453.618897,4804.616108
1.000000,3.000000,105.000000,1.000000,340.000000,0.380037,0.794387,16.187489,555669.544109,5311.577596
1.000000,3.000000,105.000000,1.000000,350.000000,0.410303,0.857002,16.187489,600095.717020,5734.760017
1.000000,3.000000,105.000000,1.000000,360.000000,0.424420,0.884751,16.187489,619480.347571,5932.034459
1.000000,3.000000,105.000000,1.000000,370.000000,0.426612,0.889764,16.187489,622960.408719,5962.725994
1.000000,3.000000,105.000000,1.000000,380.000000,0.426118,0.887900,16.187489,621922.802554,5955.479008
1.000000,3.000000,105.000000,1.000000,390.000000,0.424933,0.888242,16.187489,620253.462619,5938.858602
1.000000,3.000000,105.000000,1.000000,400.000000,0.423369,0.881935,16.187489,617583.032589,5917.225189
1.000000,3.000000,105.000000,1.000000,410.000000,0.420843,0.878710,16.187489,613538.577357,5881.684406
1.000000,3.000000,105.000000,1.000000,420.000000,0.417423,0.871452,16.187489,608645.261196,5834.123159
1.000000,3.000000,105.000000,1.000000,430.000000,0.413523,0.867856,16.187489,602232.952659,5779.608227
1.000000,3.000000,105.000000,1.000000,440.000000,0.409142,0.857420,16.187489,595707.992909,5718.139611
1.000000,3.000000,105.000000,1.000000,450.000000,0.404623,0.847460,16.187489,588483.114825,5654.982069
1.000000,3.000000,105.000000,1.000000,460.000000,0.399629,0.835864,16.187489,580552.650725,5585.176364
1.000000,3.000000,105.000000,1.000000,470.000000,0.394402,0.829766,16.187489,572392.862361,5512.352100
1.000000,3.000000,105.000000,1.000000,480.000000,0.388741,0.817152,16.187489,563915.914076,5433.238967
1.000000,3.000000,105.000000,1.000000,490.000000,0.382558,0.810569,16.187489,554797.417428,5346.812856
1.000000,3.000000,105.000000,1.000000,500.000000,0.376513,0.795120,16.187489,545188.991564,5262.075672
1.000000,3.000000,110.000000,1.000000,310.000000,0.257035,0.558153,16.237489,368487.424453,3592.362805
1.000000,3.000000,110.000000,1.000000,320.000000,0.306307,0.652654,16.237489,442628.369632,4280.806905
1.000000,3.000000,110.000000,1.000000,330.000000,0.349134,0.734323,16.237489,509600.308207,4879.806335
1.000000,3.000000,110.000000,1.000000,340.000000,0.386463,0.808980,16.237489,565828.345354,5401.511101
1.000000,3.000000,110.000000,1.000000,350.000000,0.416196,0.865344,16.237489,608478.664396,5817.131238
1.000000,3.000000,110.000000,1.000000,360.000000,0.426831,0.889659,16.237489,622955.275687,5965.451252
1.000000,3.000000,110.000000,1.000000,370.000000,0.427611,0.891476,16.237489,624243.141163,5976.687135
1.000000,3.000000,110.000000,1.000000,380.000000,0.426988,0.891514,16.237489,623438.623472,5967.934536
1.000000,3.000000,110.000000,1.000000,390.000000,0.425656,0.888480,16.237489,621404.060455,5949.319681
1.000000,3.000000,110.000000,1.000000,400.000000,0.424077,0.882192,16.237489,618420.378224,5926.891910
1.000000,3.000000,110.000000,1.000000,410.000000,0.421128,0.880280,16.237489,614280.166973,5885.673303
1.000000,3.000000,110.000000,1.000000,420.000000,0.417566,0.872898,16.237489,608853.742973,5836.117607
1.000000,3.000000,110.000000,1.000000,430.000000,0.413618,0.867932,16.237489,602541.425250,5780.937860
1.000000,3.000000,110.000000,1.000000,440.000000,0.409380,0.857306,16.237489,595855.228268,5721.463692
1.000000,3.000000,110.000000,1.000000,450.000000,0.404718,0.847451,16.237489,588456.435018,5656.311701
1.000000,3.000000,110.000000,1.000000,460.000000,0.399629,0.836111,16.237489,580586.852973,5585.176364
1.000000,3.000000,110.000000,1.000000,470.000000,0.394402,0.829804,16.237489,572398.580509,5512.352100
1.000000,3.000000,110.000000,1.000000,480.000000,0.388741,0.817180,16.237489,563911.476852,5433.238967
1.000000,3.000000,110.000000,1.000000,490.000000,0.382558,0.810569,16.237489,554797.417428,5346.812856
1.000000,3.000000,110.000000,1.000000,500.000000,0.376513,0.795120,16.237489,545188.991564,5262.075672
1.000000,3.000000,115.000000,1.000000,310.000000,0.259508,0.560483,16.287489,372018.778542,3626.933249
1.000000,3.000000,115.000000,1.000000,320.000000,0.310550,0.659703,16.287489,449091.358243,4340.464386
1.000000,3.000000,115.000000,1.000000,330.000000,0.355261,0.741296,16.287489,518679.683295,4965.391649
1.000000,3.000000,115.000000,1.000000,340.000000,0.393674,0.819834,16.287489,575676.017443,5502.074334
1.000000,3.000000,115.000000,1.000000,350.000000,0.420477,0.875675,16.287489,614392.079402,5876.964699
1.000000,3.000000,115.000000,1.000000,360.000000,0.427878,0.890259,16.287489,624818.215187,5980.077209
1.000000,3.000000,115.000000,1.000000,370.000000,0.428230,0.894197,16.287489,625507.526561,5985.329746
1.000000,3.000000,115.000000,1.000000,380.000000,0.427687,0.892846,16.287489,624486.855536,5977.417944
1.000000,3.000000,115.000000,1.000000,390.000000,0.426555,0.889041,16.287489,622583.076961,5961.767876
1.000000,3.000000,115.000000,1.000000,400.000000,0.424410,0.883733,16.287489,619202.014637,5931.545624
1.000000,3.000000,115.000000,1.000000,410.000000,0.421366,0.880727,16.287489,614729.075262,5888.997384
1.000000,3.000000,115.000000,1.000000,420.000000,0.417708,0.872926,16.287489,609060.672888,5838.112056
1.000000,3.000000,115.000000,1.000000,430.000000,0.413903,0.867523,16.287489,602586.953372,5784.926757
1.000000,3.000000,115.000000,1.000000,440.000000,0.409332,0.856012,16.287489,595759.872895,5720.798876
1.000000,3.000000,115.000000,1.000000,450.000000,0.404861,0.847146,16.287489,588516.772504,5658.306150
1.000000,3.000000,115.000000,1.000000,460.000000,0.399629,0.836159,16.287489,580581.112468,5585.176364
1.000000,3.000000,115.000000,1.000000,470.000000,0.394449,0.829547,16.287489,572417.878592,5513.016916
1.000000,3.000000,115.000000,1.000000,480.000000,0.388741,0.817180,16.287489,563911.476852,5433.238967
1.000000,3.000000,115.000000,1.000000,490.000000,0.382558,0.810569,16.287489,554797.417428,5346.812856
1.000000,3.000000,115.000000,1.000000,500.000000,0.376513,0.795120,16.287489,545188.991564,5262.075672
1.000000,3.000000,120.000000,1.000000,310.000000,0.261834,0.565753,16.337489,375278.359313,3659.203723
1.000000,3.000000,120.000000,1.000000,320.000000,0.314878,0.666771,16.337489,456893.691756,4400.962663
1.000000,3.000000,120.000000,1.000000,330.000000,0.360788,0.756954,16.337489,526993.557697,5042.686314
1.000000,3.000000,120.000000,1.000000,340.000000,0.399591,0.834189,16.337489,584890.360838,5585.000383
1.000000,3.000000,120.000000,1.000000,350.000000,0.424401,0.883210,16.337489,619733.685610,5931.545624
1.000000,3.000000,120.000000,1.000000,360.000000,0.428891,0.892941,16.337489,626662.973627,5994.527185
1.000000,3.000000,120.000000,1.000000,370.000000,0.429129,0.894016,16.337489,626824.831736,5997.851267
1.000000,3.000000,120.000000,1.000000,380.000000,0.428372,0.893626,16.337489,625641.977640,5987.324195
1.000000,3.000000,120.000000,1.000000,390.000000,0.427036,0.888832,16.337489,623469.540991,5968.599352
1.000000,3.000000,120.000000,1.000000,400.000000,0.424838,0.883876,16.337489,619699.225338,5937.528970
1.000000,3.000000,120.000000,1.000000,410.000000,0.421794,0.881050,16.337489,615248.638703,5894.980730
1.000000,3.000000,120.000000,1.000000,420.000000,0.418041,0.873354,16.337489,609234.137296,5842.765770
1.000000,3.000000,120.000000,1.000000,430.000000,0.413808,0.867989,16.337489,602817.696316,5783.597125
1.000000,3.000000,120.000000,1.000000,440.000000,0.409380,0.856212,16.337489,595837.490482,5721.463692
1.000000,3.000000,120.000000,1.000000,450.000000,0.404909,0.847080,16.337489,588572.885862,5658.970966
1.000000,3.000000,120.000000,1.000000,460.000000,0.399629,0.836178,16.337489,580588.203592,5585.176364
1.000000,3.000000,120.000000,1.000000,470.000000,0.394449,0.829557,16.337489,572413.797820,5513.016916
1.000000,3.000000,120.000000,1.000000,480.000000,0.388741,0.817180,16.337489,563911.476852,5433.238967
1.000000,3.000000,120.000000,1.000000,490.000000,0.382558,0.810569,16.337489,554797.417428,5346.812856
1.000000,3.000000,120.000000,1.000000,500.000000,0.376513,0.795120,16.337489,545188.991564,5262.075672
1.000000,3.000000,125.000000,1.000000,310.000000,0.264788,0.567675,16.387489,379570.294742,3700.727852
1.000000,3.000000,125.000000,1.000000,320.000000,0.318821,0.676398,16.387489,462821.729184,4455.959098
1.000000,3.000000,125.000000,1.000000,330.000000,0.365920,0.764032,16.387489,534911.805511,5114.420475
1.000000,3.000000,125.000000,1.000000,340.000000,0.405822,0.845881,16.387489,593961.433861,5672.091310
1.000000,3.000000,125.000000,1.000000,350.000000,0.426660,0.887709,16.387489,623276.868221,5963.390810
1.000000,3.000000,125.000000,1.000000,360.000000,0.429780,0.894711,16.387489,627896.737370,6006.669858
1.000000,3.000000,125.000000,1.000000,370.000000,0.429747,0.895653,16.387489,627939.863245,6006.493878
1.000000,3.000000,125.000000,1.000000,380.000000,0.429019,0.893921,16.387489,626546.380387,5996.032799
1.000000,3.000000,125.000000,1.000000,390.000000,0.427369,0.890925,16.387489,624120.292388,5973.253066
1.000000,3.000000,125.000000,1.000000,400.000000,0.425219,0.884561,16.387489,620336.365106,5942.847500
1.000000,3.000000,125.000000,1.000000,410.000000,0.422080,0.881212,16.387489,615368.118632,5898.969628
1.000000,3.000000,125.000000,1.000000,420.000000,0.418184,0.873468,16.387489,609571.059274,5844.760219
1.000000,3.000000,125.000000,1.000000,430.000000,0.414046,0.868341,16.387489,602810.951111,5786.921206
1.000000,3.000000,125.000000,1.000000,440.000000,0.409475,0.855965,16.387489,595843.071076,5722.793325
1.000000,3.000000,125.000000,1.000000,450.000000,0.404909,0.847089,16.387489,588573.092628,5658.970966
1.000000,3.000000,125.000000,1.000000,460.000000,0.399629,0.836149,16.387489,580597.736709,5585.176364
1.000000,3.000000,125.000000,1.000000,470.000000,0.394449,0.829557,16.387489,572413.797820,5513.016916
1.000000,3.000000,125.000000,1.000000,480.000000,0.388741,0.817180,16.387489,563911.476852,5433.238967
1.000000,3.000000,125.000000,1.000000,490.000000,0.382558,0.810569,16.387489,554797.417428,5346.812856
1.000000,3.000000,125.000000,1.000000,500.000000,0.376513,0.795120,16.387489,545188.991564,5262.075672
1.000000,3.000000,130.000000,1.000000,310.000000,0.267637,0.567913,16.437489,383654.118446,3740.311304
1.000000,3.000000,130.000000,1.000000,320.000000,0.323002,0.684951,16.437489,468555.170788,4514.157405
1.000000,3.000000,130.000000,1.000000,330.000000,0.371908,0.775666,16.437489,544011.132012,5198.077333
1.000000,3.000000,130.000000,1.000000,340.000000,0.411577,0.857934,16.437489,602193.597359,5752.534075
1.000000,3.000000,130.000000,1.000000,350.000000,0.428610,0.891714,16.437489,625976.806386,5990.648276
1.000000,3.000000,130.000000,1.000000,360.000000,0.430465,0.896965,16.437489,629072.160709,6016.576109
1.000000,3.000000,130.000000,1.000000,370.000000,0.430413,0.895491,16.437489,628930.447259,6015.801305
1.000000,3.000000,130.000000,1.000000,380.000000,0.429685,0.894197,16.437489,627666.744546,6005.340226
1.000000,3.000000,130.000000,1.000000,390.000000,0.427797,0.891391,16.437489,624784.283498,5979.236412
1.000000,3.000000,130.000000,1.000000,400.000000,0.425504,0.884989,16.437489,620681.300892,5946.836397
1.000000,3.000000,130.000000,1.000000,410.000000,0.422222,0.881117,16.437489,615590.872970,5900.964077
1.000000,3.000000,130.000000,1.000000,420.000000,0.418184,0.873468,16.437489,609540.023282,5844.760219
1.000000,3.000000,130.000000,1.000000,430.000000,0.414046,0.868303,16.437489,602881.858568,5786.921206
1.000000,3.000000,130.000000,1.000000,440.000000,0.409475,0.855965,16.437489,595838.951791,5722.793325
1.000000,3.000000,130.000000,1.000000,450.000000,0.404909,0.847137,16.437489,588576.605588,5658.970966
1.000000,3.000000,130.000000,1.000000,460.000000,0.399629,0.836206,16.437489,580593.888101,5585.176364
1.000000,3.000000,130.000000,1.000000,470.000000,0.394449,0.829557,16.437489,572413.797820,5513.016916
1.000000,3.000000,130.000000,1.000000,480.000000,0.388741,0.817180,16.437489,563911.476852,5433.238967
1.000000,3.000000,130.000000,1.000000,490.000000,0.382558,0.810569,16.437489,554797.417428,5346.812856
1.000000,3.000000,130.000000,1.000000,500.000000,0.376513,0.795120,16.437489,545188.991564,5262.075672
1.000000,3.000000,135.000000,1.000000,310.000000,0.269777,0.574115,16.487489,387238.175416,3770.228035
1.000000,3.000000,135.000000,1.000000,320.000000,0.327583,0.693550,16.487489,475941.450070,4578.578587
1.000000,3.000000,135.000000,1.000000,330.000000,0.376960,0.787471,16.487489,551427.879346,5268.723835
1.000000,3.000000,135.000000,1.000000,340.000000,0.416809,0.867323,16.487489,609027.615764,5825.663861
1.000000,3.000000,135.000000,1.000000,350.000000,0.430137,0.895320,16.487489,628179.762199,6011.988388
1.000000,3.000000,135.000000,1.000000,360.000000,0.431084,0.897631,16.487489,630079.508267,6025.218720
1.000000,3.000000,135.000000,1.000000,370.000000,0.431084,0.897527,16.487489,629809.250889,6025.218720
1.000000,3.000000,135.000000,1.000000,380.000000,0.430275,0.895253,16.487489,628453.673984,6013.916844
1.000000,3.000000,135.000000,1.000000,390.000000,0.428272,0.892275,16.487489,625382.133767,5985.884574
1.000000,3.000000,135.000000,1.000000,400.000000,0.425647,0.885293,16.487489,621153.748708,5948.830846
1.000000,3.000000,135.000000,1.000000,410.000000,0.422080,0.881374,16.487489,615672.573925,5898.969628
1.000000,3.000000,135.000000,1.000000,420.000000,0.418279,0.873697,16.487489,609788.780714,5846.089851
1.000000,3.000000,135.000000,1.000000,430.000000,0.414046,0.868531,16.487489,602868.424112,5786.921206
1.000000,3.000000,135.000000,1.000000,440.000000,0.409475,0.855984,16.487489,595844.655620,5722.793325
1.000000,3.000000,135.000000,1.000000,450.000000,0.404909,0.847108,16.487489,588578.464807,5658.970966
1.000000,3.000000,135.000000,1.000000,460.000000,0.399629,0.836206,16.487489,580593.888101,5585.176364
1.000000,3.000000,135.000000,1.000000,470.000000,0.394449,0.829557,16.487489,572413.797820,5513.016916
1.000000,3.000000,135.000000,1.000000,480.000000,0.388741,0.817180,16.487489,563911.476852,5433.238967
1.000000,3.000000,135.000000,1.000000,490.000000,0.382558,0.810569,16.487489,554797.417428,5346.812856
1.000000,3.000000,135.000000,1.000000,500.000000,0.376513,0.795120,16.487489,545188.991564,5262.075672
1.000000,3.000000,140.000000,1.000000,310.000000,0.271965,0.584151,16.537489,390247.509242,3800.809581
1.000000,3.000000,140.000000,1.000000,320.000000,0.331854,0.699363,16.537489,482097.098704,4638.118747
1.000000,3.000000,140.000000,1.000000,330.000000,0.381992,0.797355,16.537489,559022.801308,5339.018375
1.000000,3.000000,140.000000,1.000000,340.000000,0.420167,0.876427,16.537489,614665.361080,5872.376978
1.000000,3.000000,140.000000,1.000000,350.000000,0.430988,0.895576,16.537489,629458.278826,6023.889088
1.000000,3.000000,140.000000,1.000000,360.000000,0.431826,0.898250,16.537489,631231.488408,6035.256957
1.000000,3.000000,140.000000,1.000000,370.000000,0.431512,0.897745,16.537489,630791.243217,6031.202066
1.000000,3.000000,140.000000,1.000000,380.000000,0.430655,0.894663,16.537489,629100.715599,6019.235374
1.000000,3.000000,140.000000,1.000000,390.000000,0.428605,0.892989,16.537489,625893.103284,5990.538288
1.000000,3.000000,140.000000,1.000000,400.000000,0.425837,0.886054,16.537489,621328.902282,5951.490111
1.000000,3.000000,140.000000,1.000000,410.000000,0.422270,0.881944,16.537489,615735.595892,5901.628893
1.000000,3.000000,140.000000,1.000000,420.000000,0.418232,0.873896,16.537489,609755.410553,5845.425035
1.000000,3.000000,140.000000,1.000000,430.000000,0.413903,0.868417,16.537489,602893.603474,5784.926757
1.000000,3.000000,140.000000,1.000000,440.000000,0.409475,0.855993,16.537489,595845.041020,5722.793325
1.000000,3.000000,140.000000,1.000000,450.000000,0.404909,0.847156,16.537489,588578.167685,5658.970966
1.000000,3.000000,140.000000,1.000000,460.000000,0.399629,0.836206,16.537489,580593.888101,5585.176364
1.000000,3.000000,140.000000,1.000000,470.000000,0.394449,0.829557,16.537489,572413.797820,5513.016916
1.000000,3.000000,140.000000,1.000000,480.000000,0.388741,0.817180,16.537489,563911.476852,5433.238967
1.000000,3.000000,140.000000,1.000000,490.000000,0.382558,0.810569,16.537489,554797.417428,5346.812856
1.000000,3.000000,140.000000,1.000000,500.000000,0.376513,0.795120,16.537489,545188.991564,5262.075672
1.000000,3.000000,145.000000,1.000000,310.000000,0.273873,0.590040,16.587489,393188.416476,3827.707753
1.000000,3.000000,145.000000,1.000000,320.000000,0.335036,0.708828,16.587489,487871.724422,4682.355913
1.000000,3.000000,145.000000,1.000000,330.000000,0.387705,0.806564,16.587489,567384.514896,5418.906311
1.000000,3.000000,145.000000,1.000000,340.000000,0.423849,0.882810,16.587489,619432.922375,5924.056664
1.000000,3.000000,145.000000,1.000000,350.000000,0.431749,0.897327,16.587489,630906.302043,6034.526148
1.000000,3.000000,145.000000,1.000000,360.000000,0.432653,0.900495,16.587489,632126.386485,6047.157656
1.000000,3.000000,145.000000,1.000000,370.000000,0.431987,0.898602,16.587489,631528.140297,6037.850229
1.000000,3.000000,145.000000,1.000000,380.000000,0.431017,0.897593,16.587489,629566.411324,6023.955081
1.000000,3.000000,145.000000,1.000000,390.000000,0.428653,0.893465,16.587489,626255.394526,5991.203104
1.000000,3.000000,145.000000,1.000000,400.000000,0.426075,0.886377,16.587489,621518.434898,5954.814192
1.000000,3.000000,145.000000,1.000000,410.000000,0.422365,0.882354,16.587489,616000.880832,5902.958525
1.000000,3.000000,145.000000,1.000000,420.000000,0.418374,0.873982,16.587489,609766.503528,5847.419484
1.000000,3.000000,145.000000,1.000000,430.000000,0.413903,0.868484,16.587489,602905.042234,5784.926757
1.000000,3.000000,145.000000,1.000000,440.000000,0.409475,0.856012,16.587489,595846.635914,5722.793325
1.000000,3.000000,145.000000,1.000000,450.000000,0.404909,0.847156,16.587489,588578.166230,5658.970966
1.000000,3.000000,145.000000,1.000000,460.000000,0.399629,0.836206,16.587489,580593.888101,5585.176364
1.000000,3.000000,145.000000,1.000000,470.000000,0.394449,0.829557,16.587489,572413.797820,5513.016916
1.000000,3.000000,145.000000,1.000000,480.000000,0.388741,0.817180,16.587489,563911.476852,5433.238967
1.000000,3.000000,145.000000,1.000000,490.000000,0.382558,0.810569,16.587489,554797.417428,5346.812856
1.000000,3.000000,145.000000,1.000000,500.000000,0.376513,0.795120,16.587489,545188.991564,5262.075672
1.000000,3.000000,150.000000,1.000000,310.000000,0.276251,0.594635,16.637489,396888.787569,3860.948565
1.000000,3.000000,150.000000,1.000000,320.000000,0.339255,0.712462,16.637489,493929.638280,4741.524558
1.000000,3.000000,150.000000,1.000000,330.000000,0.391933,0.818369,16.637489,574149.543862,5477.964969
1.000000,3.000000,150.000000,1.000000,340.000000,0.427036,0.888584,16.637489,623482.178867,5968.599352
1.000000,3.000000,150.000000,1.000000,350.000000,0.432178,0.901417,16.637489,631820.446386,6040.509494
1.000000,3.000000,150.000000,1.000000,360.000000,0.433157,0.900000,16.637489,632920.620704,6053.871811
1.000000,3.000000,150.000000,1.000000,370.000000,0.432596,0.898935,16.637489,632287.277344,6046.199539
1.000000,3.000000,150.000000,1.000000,380.000000,0.431397,0.897812,16.637489,630243.207980,6029.273611
1.000000,3.000000,150.000000,1.000000,390.000000,0.429129,0.893075,16.637489,626581.535369,5997.851267
1.000000,3.000000,150.000000,1.000000,400.000000,0.426075,0.886520,16.637489,621531.531418,5954.814192
1.000000,3.000000,150.000000,1.000000,410.000000,0.422317,0.882154,16.637489,616060.449454,5902.293709
1.000000,3.000000,150.000000,1.000000,420.000000,0.418279,0.874011,16.637489,609744.881279,5846.089851
1.000000,3.000000,150.000000,1.000000,430.000000,0.413951,0.868436,16.637489,602900.251040,5785.591573
1.000000,3.000000,150.000000,1.000000,440.000000,0.409475,0.856012,16.637489,595850.774597,5722.793325
1.000000,3.000000,150.000000,1.000000,450.000000,0.404909,0.847156,16.637489,588578.166230,5658.970966
1.000000,3.000000,150.000000,1.000000,460.000000,0.399629,0.836206,16.637489,580593.888101,5585.176364
1.000000,3.000000,150.000000,1.000000,470.000000,0.394449,0.829557,16.637489,572413.797820,5513.016916
1.000000,3.000000,150.000000,1.000000,480.000000,0.388741,0.817180,16.637489,563911.476852,5433.238967
1.000000,3.000000,150.000000,1.000000,490.000000,0.382558,0.810569,16.637489,554797.417428,5346.812856
1.000000,3.000000,150.000000,1.000000,500.000000,0.376513,0.795120,16.637489,545188.991564,5262.075672
